109, 0.453094, -0.483887, -1.185684
111, 0.466370, -0.605530, -1.138046
111, 0.446716, -0.576584, -1.169037
113, 0.445206, -0.568665, -1.085358
113, 0.363113, -0.430740, -0.994247
115, 0.295471, -0.340240, -0.916473
115, 0.176468, -0.404556, -0.755737
117, 0.005905, -0.497314, -0.608994
118, -0.141556, -0.568573, -0.548645
119, -0.242172, -0.596588, -0.495529
119, -0.288620, -0.632889, -0.505814
121, -0.233322, -0.676453, -0.657318
121, -0.228043, -0.651367, -1.029419
123, -0.086914, -0.615280, -1.427917
123, -0.108551, -0.530960, -1.426987
125, -0.117035, -0.456619, -1.302185
126, -0.176392, -0.460693, -0.999939
127, -0.303558, -0.518906, -0.710602
128, -0.475220, -0.578247, -0.459930
129, -0.618515, -0.611588, -0.444763
129, -0.661865, -0.595688, -0.510193
131, -0.665588, -0.494232, -0.518890
132, -0.609406, -0.407654, -0.464706
133, -0.511902, -0.443253, -0.415756
133, -0.422577, -0.570801, -0.309525
135, -0.401825, -0.664917, -0.171585
135, -0.467880, -0.696472, 0.009186
137, -0.530090, -0.704483, 0.275146
137, -0.577530, -0.749985, 0.482285
139, -0.630447, -0.792572, 0.652679
139, -0.632950, -0.797119, 0.758957
141, -0.640610, -0.772034, 0.690826
141, -0.597290, -0.732040, 0.534485
143, -0.337494, -0.578033, 0.114441
143, -0.515686, -0.654465, 0.349716
145, -0.105164, -0.541473, -0.157745
145, 0.107986, -0.519531, -0.516220
147, 0.286133, -0.491974, -0.854202
147, 0.348724, -0.500046, -1.150574
149, 0.287689, -0.470352, -1.383682
149, 0.140793, -0.455765, -1.557495
151, -0.042542, -0.496918, -1.643539
151, -0.188766, -0.456573, -1.573578
153, -0.263474, -0.477448, -1.383102
154, -0.258377, -0.570877, -1.185913
155, -0.224014, -0.658386, -0.955200
155, -0.164688, -0.699127, -0.716278
157, -0.091324, -0.668823, -0.524857
157, -0.117325, -0.616882, -0.432053
159, -0.322281, -0.519348, -0.540680
159, -0.384186, -0.496429, -0.772598
161, -0.343704, -0.596146, -0.911118
161, -0.324554, -0.675369, -0.975784
163, -0.332886, -0.660141, -0.921326
164, -0.317657, -0.603271, -0.826797
165, -0.288864, -0.601913, -0.722504
166, -0.281433, -0.651459, -0.610153
167, -0.303970, -0.711807, -0.490921
168, -0.298676, -0.685074, -0.431503
169, -0.267838, -0.669922, -0.430801
169, -0.240479, -0.696930, -0.464722
171, -0.172363, -0.674194, -0.539459
171, -0.091721, -0.646088, -0.639160
173, -0.039444, -0.586685, -0.792740
173, -0.006073, -0.556412, -0.911469
175, -0.003510, -0.544434, -1.037918
176, 0.007111, -0.547485, -1.167023
177, -0.011505, -0.588776, -1.205856
178, -0.068161, -0.620804, -1.241989
179, -0.113892, -0.612671, -1.217438
179, -0.167175, -0.648254, -1.106644
181, -0.181046, -0.698151, -0.978348
181, -0.158585, -0.713150, -0.834717
183, -0.108643, -0.696579, -0.670944
183, -0.021729, -0.673492, -0.496231
185, 0.053787, -0.681061, -0.375381
185, 0.104416, -0.690216, -0.331543
187, 0.114304, -0.685532, -0.411758
187, 0.100662, -0.691818, -0.497223
189, 0.050827, -0.697983, -0.503860
189, -0.009689, -0.704376, -0.455582
191, -0.087402, -0.707794, -0.392548
192, -0.169357, -0.680817, -0.431702
193, -0.319946, -0.663086, -0.685806
194, -0.254547, -0.649963, -0.544067
195, -0.340149, -0.682724, -0.818008
196, -0.333359, -0.707794, -0.866180
197, -0.320633, -0.726822, -0.820389
198, -0.323196, -0.748352, -0.721664
199, -0.344620, -0.769318, -0.615021
199, -0.407486, -0.772842, -0.535141
201, -0.482758, -0.796448, -0.478699
201, -0.537628, -0.789246, -0.446671
203, -0.637085, -0.841171, -0.315491
203, -0.587799, -0.815720, -0.390091
205, -0.670074, -0.805038, -0.281830
206, -0.682892, -0.762604, -0.287476
207, -0.651855, -0.709183, -0.330017
207, -0.560486, -0.631500, -0.380005
209, -0.431763, -0.607132, -0.480881
209, -0.283524, -0.592178, -0.571915
211, -0.089935, -0.585571, -0.796219
211, -0.191940, -0.589005, -0.661346
213, -0.006165, -0.584396, -0.946777
214, 0.062637, -0.579880, -1.093262
215, 0.104141, -0.550629, -1.173492
216, 0.140060, -0.540237, -1.176453
217, 0.144043, -0.566208, -1.110260
217, 0.115250, -0.591232, -0.985687
219, 0.066849, -0.623032, -0.864655
219, 0.008911, -0.659027, -0.765045
221, -0.117172, -0.692780, -0.628174
221, -0.057343, -0.687881, -0.689590
223, -0.155991, -0.682999, -0.625717
223, -0.163162, -0.679688, -0.688766
225, -0.157486, -0.698364, -0.771454
225, -0.140244, -0.692047, -0.823380
227, -0.096710, -0.691589, -0.836502
227, -0.041275, -0.690674, -0.838837
229, 0.003082, -0.694489, -0.828125
229, 0.020782, -0.690765, -0.805893
231, 0.014862, -0.681107, -0.793991
231, -0.003632, -0.684006, -0.793854
233, -0.043396, -0.687408, -0.769531
234, -0.083771, -0.699219, -0.731857
235, -0.121704, -0.697128, -0.710434
235, -0.134338, -0.686722, -0.678131
237, -0.142319, -0.683777, -0.665283
237, -0.125305, -0.692032, -0.672989
239, -0.095840, -0.703522, -0.685944
239, -0.108841, -0.707870, -0.707184
241, -0.122772, -0.705505, -0.695587
241, -0.107681, -0.705353, -0.677994
243, -0.024384, -0.726028, -0.406052
244, 0.035995, -0.739105, -0.592041
245, -0.011459, -0.727463, -0.657501
246, -0.066162, -0.699600, -0.766281
247, -0.084961, -0.710114, -0.793396
247, -0.092438, -0.717514, -0.815598
249, -0.099915, -0.715378, -0.815643
249, -0.100800, -0.720596, -0.800079
251, -0.083344, -0.728775, -0.732361
251, -0.024963, -0.733353, -0.644455
